customer_id,pizza_name,category,size,order_id
CUST20441,Margherita,Veg,Medium,135843
CUST15911,Paneer Makhani,Veg,Regular,135922
CUST06962,Indi Chicken Tikka,Chicken,Regular,136003
CUST16726,Veg Extravaganza,Veg,Regular,137085
CUST19367,Pepper Barbecue Chicken,Chicken,Regular,137093
CUST13369,Chicken Sausage,Chicken,Large,137695
CUST08092,Chicken Dominator,Chicken,Personal,137882
CUST18933,Chicken Dominator,Chicken,Personal,138446
CUST05019,Margherita,Veg,Regular,138599
CUST18717,Cheese n Corn,Veg,Regular,138809
CUST23297,Paneer Makhani,Veg,Large,139763
CUST06116,Indi Chicken Tikka,Chicken,Personal,140201
CUST24558,Indi Tandoori Paneer,Veg,Large,140515
CUST22018,Pepper Barbecue Chicken,Chicken,Regular,140652
CUST17421,Paneer Makhani,Veg,Personal,140800
CUST07631,Farmhouse,Veg,Medium,141065
CUST10046,Chicken Dominator,Chicken,Personal,141396
CUST10934,Paneer Makhani,Veg,Large,141438
CUST15140,Veg Extravaganza,Veg,Personal,141518
CUST11243,Indi Chicken Tikka,Chicken,Personal,142252
CUST17245,Chicken Dominator,Chicken,Large,142338
CUST01467,Chicken Dominator,Chicken,Large,143163
CUST04411,Farmhouse,Veg,Regular,144417
CUST09650,Veg Extravaganza,Veg,Personal,144490
CUST10715,Indi Chicken Tikka,Chicken,Personal,144767
CUST18410,Margherita,Veg,Medium,145033
CUST24651,Chicken Sausage,Chicken,Medium,145741
CUST15052,Pepper Barbecue Chicken,Chicken,Large,146382
CUST13690,Pepper Barbecue Chicken,Chicken,Regular,146458
CUST08520,Pepper Barbecue Chicken,Chicken,Large,146514
CUST06359,Indi Tandoori Paneer,Veg,Regular,146827
CUST03369,Margherita,Veg,Personal,147689
CUST19297,Veg Extravaganza,Veg,Medium,148142
CUST18085,Paneer Makhani,Veg,Personal,148437
CUST21149,Indi Tandoori Paneer,Veg,Regular,148570
CUST08323,Pepper Barbecue Chicken,Chicken,Medium,148848
CUST16298,Margherita,Veg,Regular,149132
CUST19664,Indi Tandoori Paneer,Veg,Regular,149187
CUST14057,Indi Tandoori Paneer,Veg,Personal,149241
CUST17546,Indi Tandoori Paneer,Veg,Large,100071
CUST13913,Pepper Barbecue Chicken,Chicken,Medium,100662
CUST05511,Indi Tandoori Paneer,Veg,Medium,101432
CUST17693,Indi Tandoori Paneer,Veg,Personal,101456
CUST18704,Indi Chicken Tikka,Chicken,Regular,101471
CUST23569,Indi Tandoori Paneer,Veg,Regular,101744
CUST16738,Cheese n Corn,Veg,Personal,102225
CUST08915,Indi Chicken Tikka,Chicken,Large,102675
CUST06418,Paneer Makhani,Veg,Personal,103036
CUST19135,Pepper Barbecue Chicken,Chicken,Medium,103653
CUST17105,Veg Extravaganza,Veg,Regular,103837
CUST13462,Farmhouse,Veg,Large,104084
CUST11830,Margherita,Veg,Medium,104465
CUST06618,Paneer Makhani,Veg,Large,104925
CUST19985,Margherita,Veg,Medium,105233
CUST05002,Indi Chicken Tikka,Chicken,Medium,105461
CUST23375,Veg Extravaganza,Veg,Large,106361
CUST21217,Cheese n Corn,Veg,Regular,107328
CUST22706,Paneer Makhani,Veg,Large,107363
CUST17451,Pepper Barbecue Chicken,Chicken,Large,107411
CUST09796,Veg Extravaganza,Veg,Medium,108431
CUST08257,Chicken Dominator,Chicken,Regular,108506
CUST12302,Margherita,Veg,Regular,108547
CUST09043,Farmhouse,Veg,Medium,108838
CUST08201,Chicken Sausage,Chicken,Regular,108987
CUST18046,Farmhouse,Veg,Personal,109707
CUST07598,Veg Extravaganza,Veg,Personal,109924
CUST22764,Farmhouse,Veg,Large,110354
CUST04456,Pepper Barbecue Chicken,Chicken,Large,110463
CUST19413,Cheese n Corn,Veg,Personal,110818
CUST02296,Chicken Sausage,Chicken,Large,111123
CUST17350,Indi Tandoori Paneer,Veg,Medium,111348
CUST10467,Farmhouse,Veg,Large,111484
CUST02869,Farmhouse,Veg,Large,111714
CUST18696,Farmhouse,Veg,Personal,111929
CUST02276,Pepper Barbecue Chicken,Chicken,Personal,112069
CUST03759,Veg Extravaganza,Veg,Personal,112329
CUST10116,Veg Extravaganza,Veg,Large,112430
CUST08664,Pepper Barbecue Chicken,Chicken,Regular,112631
CUST02585,Indi Tandoori Paneer,Veg,Regular,112869
CUST12610,Farmhouse,Veg,Personal,112884
CUST21334,Farmhouse,Veg,Personal,112917
CUST07904,Chicken Sausage,Chicken,Personal,113137
CUST15882,Margherita,Veg,Personal,113160
CUST14521,Indi Tandoori Paneer,Veg,Large,113506
CUST23541,Margherita,Veg,Large,113582
CUST18143,Indi Chicken Tikka,Chicken,Personal,113700
CUST22675,Indi Tandoori Paneer,Veg,Regular,114262
CUST18310,Chicken Sausage,Chicken,Regular,114330
CUST02227,Farmhouse,Veg,Personal,114487
CUST17370,Margherita,Veg,Regular,114872
CUST24024,Cheese n Corn,Veg,Large,114906
CUST01589,Chicken Sausage,Chicken,Regular,115402
CUST24833,Paneer Makhani,Veg,Large,115419
CUST22663,Veg Extravaganza,Veg,Large,115534
CUST21687,Cheese n Corn,Veg,Personal,115967
CUST20612,Farmhouse,Veg,Regular,116089
CUST20741,Margherita,Veg,Personal,116659
CUST11498,Farmhouse,Veg,Personal,117411
CUST04517,Chicken Dominator,Chicken,Large,117729
CUST12122,Chicken Sausage,Chicken,Medium,117741
CUST02975,Margherita,Veg,Medium,117907
CUST04987,Chicken Dominator,Chicken,Medium,118041
CUST03988,Pepper Barbecue Chicken,Chicken,Medium,119414
CUST23460,Indi Tandoori Paneer,Veg,Regular,119463
CUST21954,Pepper Barbecue Chicken,Chicken,Personal,119508
CUST16669,Veg Extravaganza,Veg,Large,120057
CUST08639,Indi Chicken Tikka,Chicken,Medium,120999
CUST06714,Pepper Barbecue Chicken,Chicken,Personal,121063
CUST11360,Paneer Makhani,Veg,Regular,121457
CUST19929,Farmhouse,Veg,Personal,121687
CUST07660,Farmhouse,Veg,Medium,123086
CUST10242,Farmhouse,Veg,Medium,123245
CUST14509,Chicken Dominator,Chicken,Personal,123984
CUST14765,Paneer Makhani,Veg,Regular,124113
CUST08782,Chicken Sausage,Chicken,Medium,124639
CUST18316,Indi Chicken Tikka,Chicken,Large,124955
CUST11681,Veg Extravaganza,Veg,Medium,125437
CUST02137,Indi Chicken Tikka,Chicken,Medium,125452
CUST20546,Chicken Dominator,Chicken,Personal,125505
CUST04345,Farmhouse,Veg,Large,125659
CUST09299,Veg Extravaganza,Veg,Large,125830
CUST09140,Indi Chicken Tikka,Chicken,Personal,126123
CUST10575,Cheese n Corn,Veg,Large,126216
CUST17312,Farmhouse,Veg,Medium,126260
CUST21047,Cheese n Corn,Veg,Large,126331
CUST08216,Pepper Barbecue Chicken,Chicken,Large,126516
CUST06521,Pepper Barbecue Chicken,Chicken,Large,126603
CUST24104,Indi Tandoori Paneer,Veg,Regular,126697
CUST18670,Farmhouse,Veg,Large,127350
CUST14879,Chicken Sausage,Chicken,Medium,127482
CUST15211,Chicken Dominator,Chicken,Personal,127600
CUST17139,Chicken Dominator,Chicken,Personal,127602
CUST09513,Chicken Dominator,Chicken,Regular,128062
CUST06076,Chicken Sausage,Chicken,Large,128109
CUST03985,Farmhouse,Veg,Medium,128197
CUST09204,Indi Chicken Tikka,Chicken,Personal,129158
CUST04830,Cheese n Corn,Veg,Personal,129254
CUST04017,Indi Tandoori Paneer,Veg,Personal,129928
CUST10690,Margherita,Veg,Medium,130609
CUST16835,Chicken Sausage,Chicken,Large,130733
CUST04068,Margherita,Veg,Large,130853
CUST12880,Indi Chicken Tikka,Chicken,Large,131008
CUST10328,Indi Chicken Tikka,Chicken,Large,131681
CUST08070,Veg Extravaganza,Veg,Large,132632
CUST02003,Veg Extravaganza,Veg,Personal,132660
CUST17680,Indi Chicken Tikka,Chicken,Medium,132829
CUST20171,Cheese n Corn,Veg,Personal,133157
CUST01152,Farmhouse,Veg,Personal,134583
CUST21795,Margherita,Veg,Large,134701
CUST20867,Chicken Dominator,Chicken,Medium,135094
CUST11777,Margherita,Veg,Medium,135193
CUST07026,Indi Tandoori Paneer,Veg,Large,135244
CUST18845,Indi Chicken Tikka,Chicken,Large,135282
CUST15211,Indi Tandoori Paneer,Veg,Medium,135498
CUST07810,Veg Extravaganza,Veg,Regular,135586
CUST07395,Chicken Dominator,Chicken,Medium,135640
CUST01533,Pepper Barbecue Chicken,Chicken,Medium,135656
CUST16785,Chicken Dominator,Chicken,Personal,136057
CUST24550,Paneer Makhani,Veg,Personal,136878
CUST12894,Chicken Dominator,Chicken,Medium,137151
CUST19205,Chicken Dominator,Chicken,Personal,137265
CUST04409,Cheese n Corn,Veg,Regular,137681
CUST20450,Pepper Barbecue Chicken,Chicken,Large,138417
CUST06947,Farmhouse,Veg,Regular,138923
CUST09205,Pepper Barbecue Chicken,Chicken,Personal,139280
CUST06051,Farmhouse,Veg,Personal,139463
CUST14820,Paneer Makhani,Veg,Large,139935
CUST18335,Chicken Sausage,Chicken,Medium,140196
CUST03173,Veg Extravaganza,Veg,Medium,140198
CUST22203,Margherita,Veg,Regular,140407
CUST23377,Paneer Makhani,Veg,Regular,140667
CUST19502,Veg Extravaganza,Veg,Medium,140722
CUST21522,Indi Tandoori Paneer,Veg,Large,141301
CUST12191,Chicken Sausage,Chicken,Large,142022
CUST07958,Chicken Dominator,Chicken,Regular,142081
CUST14119,Chicken Sausage,Chicken,Personal,142405
CUST01663,Paneer Makhani,Veg,Personal,142473
CUST07031,Paneer Makhani,Veg,Medium,142831
CUST20302,Chicken Dominator,Chicken,Regular,143118
CUST19865,Pepper Barbecue Chicken,Chicken,Personal,143626
CUST05141,Indi Tandoori Paneer,Veg,Personal,144519
CUST07898,Indi Chicken Tikka,Chicken,Medium,146224
CUST18934,Veg Extravaganza,Veg,Regular,147515
CUST07516,Pepper Barbecue Chicken,Chicken,Personal,147685
CUST06692,Indi Tandoori Paneer,Veg,Medium,148075
CUST12534,Chicken Sausage,Chicken,Medium,148452
CUST07299,Chicken Sausage,Chicken,Regular,100087
CUST01086,Cheese n Corn,Veg,Large,101094
CUST18586,Cheese n Corn,Veg,Regular,101578
CUST18953,Farmhouse,Veg,Personal,101720
CUST24422,Indi Chicken Tikka,Chicken,Regular,102361
CUST01601,Pepper Barbecue Chicken,Chicken,Personal,102681
CUST04704,Pepper Barbecue Chicken,Chicken,Medium,103236
CUST12141,Veg Extravaganza,Veg,Personal,104472
CUST19888,Paneer Makhani,Veg,Medium,105408
CUST07561,Chicken Sausage,Chicken,Medium,105675
CUST16899,Chicken Sausage,Chicken,Large,107113
CUST14342,Chicken Dominator,Chicken,Personal,108077
CUST22453,Margherita,Veg,Large,108501
CUST10893,Veg Extravaganza,Veg,Personal,108618
CUST06253,Indi Chicken Tikka,Chicken,Medium,108716
CUST22874,Veg Extravaganza,Veg,Large,108976
CUST20789,Pepper Barbecue Chicken,Chicken,Personal,109097
CUST20915,Paneer Makhani,Veg,Medium,109826
CUST20643,Veg Extravaganza,Veg,Personal,110431
CUST19500,Chicken Sausage,Chicken,Personal,110568
CUST02523,Paneer Makhani,Veg,Regular,111138
CUST04747,Chicken Sausage,Chicken,Regular,111577
CUST11395,Pepper Barbecue Chicken,Chicken,Medium,111606
CUST01533,Paneer Makhani,Veg,Regular,111695
CUST24840,Chicken Dominator,Chicken,Regular,111762
CUST17550,Chicken Sausage,Chicken,Personal,112488
CUST16087,Paneer Makhani,Veg,Personal,112790
CUST10280,Indi Tandoori Paneer,Veg,Large,113162
CUST05483,Veg Extravaganza,Veg,Personal,113522
CUST22461,Cheese n Corn,Veg,Medium,113956
CUST14868,Cheese n Corn,Veg,Personal,114012
CUST20065,Pepper Barbecue Chicken,Chicken,Personal,114452
CUST12826,Paneer Makhani,Veg,Personal,115109
CUST22537,Chicken Dominator,Chicken,Large,115286
CUST06208,Indi Tandoori Paneer,Veg,Medium,115336
CUST09358,Paneer Makhani,Veg,Personal,115567
CUST05265,Veg Extravaganza,Veg,Regular,116489
CUST07710,Pepper Barbecue Chicken,Chicken,Personal,116664
CUST17482,Paneer Makhani,Veg,Medium,117386
CUST07575,Farmhouse,Veg,Personal,118522
CUST08455,Pepper Barbecue Chicken,Chicken,Large,118669
CUST14148,Indi Chicken Tikka,Chicken,Medium,118961
CUST14573,Veg Extravaganza,Veg,Regular,118972
CUST13979,Paneer Makhani,Veg,Large,119313
CUST08936,Margherita,Veg,Personal,119351
CUST05690,Veg Extravaganza,Veg,Medium,119491
CUST22288,Margherita,Veg,Personal,119759
CUST04178,Margherita,Veg,Regular,119811
CUST23861,Veg Extravaganza,Veg,Personal,119892
CUST17178,Cheese n Corn,Veg,Personal,119965
CUST12983,Indi Tandoori Paneer,Veg,Large,120530
CUST01807,Indi Chicken Tikka,Chicken,Medium,120773
CUST13248,Chicken Dominator,Chicken,Large,121679
CUST11696,Margherita,Veg,Large,121861
CUST11395,Cheese n Corn,Veg,Large,121946
CUST21732,Chicken Sausage,Chicken,Large,122146
CUST19873,Chicken Sausage,Chicken,Personal,122149
CUST03652,Pepper Barbecue Chicken,Chicken,Large,122180
CUST11041,Margherita,Veg,Medium,122347
CUST22709,Indi Tandoori Paneer,Veg,Medium,122482
CUST01037,Veg Extravaganza,Veg,Medium,122823
CUST05407,Paneer Makhani,Veg,Personal,123461
CUST19725,Pepper Barbecue Chicken,Chicken,Large,123588
CUST23700,Chicken Sausage,Chicken,Medium,124114
CUST02717,Farmhouse,Veg,Medium,124318
CUST22190,Margherita,Veg,Medium,124387
CUST03229,Chicken Sausage,Chicken,Large,124423
CUST01692,Paneer Makhani,Veg,Regular,124522
CUST07672,Veg Extravaganza,Veg,Personal,125270
CUST05857,Cheese n Corn,Veg,Regular,125625
CUST06603,Indi Tandoori Paneer,Veg,Personal,125635
CUST19715,Pepper Barbecue Chicken,Chicken,Large,125726
CUST03609,Paneer Makhani,Veg,Large,126459
CUST05556,Chicken Sausage,Chicken,Large,126680
CUST02090,Pepper Barbecue Chicken,Chicken,Personal,127236
CUST17967,Margherita,Veg,Large,127526
CUST02762,Margherita,Veg,Personal,128000
CUST16866,Indi Chicken Tikka,Chicken,Personal,128329
CUST14701,Farmhouse,Veg,Medium,128357
CUST06757,Indi Chicken Tikka,Chicken,Personal,128410
CUST18750,Indi Chicken Tikka,Chicken,Regular,128604
CUST19775,Farmhouse,Veg,Large,129199
CUST24992,Indi Chicken Tikka,Chicken,Large,129580
CUST07267,Cheese n Corn,Veg,Regular,129837
CUST14633,Paneer Makhani,Veg,Large,129984
CUST17303,Veg Extravaganza,Veg,Regular,130455
CUST05704,Farmhouse,Veg,Large,130773
CUST20163,Farmhouse,Veg,Medium,130879
CUST08199,Veg Extravaganza,Veg,Personal,131230
CUST04730,Chicken Sausage,Chicken,Medium,131446
CUST19570,Pepper Barbecue Chicken,Chicken,Regular,131500
CUST10341,Cheese n Corn,Veg,Large,131580
CUST02531,Chicken Sausage,Chicken,Personal,131653
CUST01260,Chicken Dominator,Chicken,Personal,131859
CUST06474,Farmhouse,Veg,Medium,132000
CUST22171,Paneer Makhani,Veg,Medium,132151
CUST08377,Paneer Makhani,Veg,Medium,132487
CUST06478,Indi Tandoori Paneer,Veg,Large,132525
CUST11562,Chicken Dominator,Chicken,Regular,132585
CUST09711,Cheese n Corn,Veg,Regular,132698
CUST22044,Paneer Makhani,Veg,Medium,132995
CUST16514,Chicken Dominator,Chicken,Medium,133005
CUST24130,Paneer Makhani,Veg,Medium,133407
CUST10316,Margherita,Veg,Regular,133679
CUST02006,Farmhouse,Veg,Regular,133848
CUST13988,Chicken Sausage,Chicken,Personal,133983
CUST15214,Margherita,Veg,Personal,134673
CUST16403,Chicken Sausage,Chicken,Large,134782
CUST05855,Indi Chicken Tikka,Chicken,Personal,134835
CUST22804,Indi Chicken Tikka,Chicken,Regular,134958
CUST09649,Farmhouse,Veg,Medium,135253
CUST09411,Pepper Barbecue Chicken,Chicken,Medium,135857
CUST03846,Indi Chicken Tikka,Chicken,Medium,136154
CUST23889,Pepper Barbecue Chicken,Chicken,Regular,136495
CUST24073,Farmhouse,Veg,Personal,136747
CUST18315,Indi Chicken Tikka,Chicken,Regular,137454
CUST10962,Indi Chicken Tikka,Chicken,Medium,137541
CUST08943,Cheese n Corn,Veg,Regular,137875
CUST19192,Indi Chicken Tikka,Chicken,Large,137894
CUST01647,Farmhouse,Veg,Personal,139944
CUST07378,Indi Chicken Tikka,Chicken,Large,141741
CUST03965,Indi Chicken Tikka,Chicken,Personal,141795
CUST05609,Farmhouse,Veg,Medium,142272
CUST06265,Veg Extravaganza,Veg,Large,142615
CUST12086,Indi Chicken Tikka,Chicken,Medium,142648
CUST01122,Pepper Barbecue Chicken,Chicken,Personal,143586
CUST14034,Pepper Barbecue Chicken,Chicken,Personal,143695
CUST22918,Veg Extravaganza,Veg,Large,143860
CUST09883,Cheese n Corn,Veg,Personal,143861
CUST15814,Veg Extravaganza,Veg,Personal,143943
CUST11859,Pepper Barbecue Chicken,Chicken,Large,144116
CUST22623,Indi Chicken Tikka,Chicken,Medium,144117
CUST22154,Cheese n Corn,Veg,Medium,144269
CUST10580,Cheese n Corn,Veg,Regular,144368
CUST06942,Chicken Dominator,Chicken,Large,144500
CUST19078,Chicken Dominator,Chicken,Regular,144990
CUST11078,Cheese n Corn,Veg,Medium,146111
CUST22652,Chicken Sausage,Chicken,Personal,146781
CUST24489,Chicken Dominator,Chicken,Personal,146908
CUST19068,Chicken Sausage,Chicken,Medium,147056
CUST03623,Margherita,Veg,Medium,147577
CUST24556,Chicken Dominator,Chicken,Large,147709
CUST21689,Chicken Sausage,Chicken,Regular,147856
CUST15225,Indi Chicken Tikka,Chicken,Regular,148523
CUST10326,Chicken Sausage,Chicken,Medium,148555
CUST05280,Chicken Dominator,Chicken,Large,148777
CUST10119,Margherita,Veg,Regular,148900
CUST16171,Indi Chicken Tikka,Chicken,Personal,149506
CUST14522,Cheese n Corn,Veg,Large,100369
CUST01570,Indi Chicken Tikka,Chicken,Large,101176
CUST01826,Veg Extravaganza,Veg,Medium,102538
CUST23019,Margherita,Veg,Regular,102577
CUST02050,Paneer Makhani,Veg,Medium,102614
CUST03229,Chicken Sausage,Chicken,Regular,103378
CUST24219,Veg Extravaganza,Veg,Medium,104016
CUST01247,Indi Tandoori Paneer,Veg,Regular,104045
CUST22062,Chicken Sausage,Chicken,Personal,104561
CUST08224,Pepper Barbecue Chicken,Chicken,Personal,104672
CUST23964,Indi Tandoori Paneer,Veg,Regular,105200
CUST08630,Veg Extravaganza,Veg,Medium,105313
CUST12175,Paneer Makhani,Veg,Regular,106256
CUST11248,Chicken Sausage,Chicken,Large,106278
CUST10776,Margherita,Veg,Large,106378
CUST01677,Chicken Dominator,Chicken,Large,106882
CUST16179,Pepper Barbecue Chicken,Chicken,Medium,107881
CUST08636,Chicken Dominator,Chicken,Medium,108066
CUST11914,Paneer Makhani,Veg,Medium,108258
CUST18647,Veg Extravaganza,Veg,Personal,108663
CUST13523,Paneer Makhani,Veg,Large,108877
CUST23191,Pepper Barbecue Chicken,Chicken,Large,109070
CUST23449,Chicken Sausage,Chicken,Large,109221
CUST10673,Farmhouse,Veg,Large,109617
CUST19477,Chicken Sausage,Chicken,Personal,109714
CUST01497,Pepper Barbecue Chicken,Chicken,Large,110350
CUST16131,Margherita,Veg,Large,110441
CUST24264,Cheese n Corn,Veg,Medium,110632
CUST22565,Paneer Makhani,Veg,Medium,110688
CUST12272,Cheese n Corn,Veg,Medium,112451
CUST06981,Pepper Barbecue Chicken,Chicken,Large,112588
CUST02726,Paneer Makhani,Veg,Large,113904
CUST12962,Chicken Sausage,Chicken,Personal,114466
CUST11041,Margherita,Veg,Large,114601
CUST15829,Indi Chicken Tikka,Chicken,Personal,115033
CUST21008,Pepper Barbecue Chicken,Chicken,Regular,115623
CUST21430,Indi Chicken Tikka,Chicken,Regular,117553
CUST02671,Indi Tandoori Paneer,Veg,Large,117899
CUST16822,Cheese n Corn,Veg,Large,117939
CUST14644,Chicken Dominator,Chicken,Large,118119
CUST18532,Indi Chicken Tikka,Chicken,Personal,119345
CUST13172,Farmhouse,Veg,Large,120067
CUST09358,Cheese n Corn,Veg,Medium,120286
CUST18543,Indi Chicken Tikka,Chicken,Personal,120494
CUST10895,Chicken Dominator,Chicken,Regular,120764
CUST16886,Chicken Sausage,Chicken,Medium,121582
CUST18061,Indi Tandoori Paneer,Veg,Personal,121806
CUST05829,Indi Tandoori Paneer,Veg,Regular,121894
CUST21285,Chicken Sausage,Chicken,Medium,122536
CUST17331,Veg Extravaganza,Veg,Medium,122586
CUST16872,Chicken Sausage,Chicken,Regular,122652
CUST17763,Indi Tandoori Paneer,Veg,Personal,123043
CUST04524,Farmhouse,Veg,Personal,126056
CUST07498,Farmhouse,Veg,Medium,127386
CUST01131,Farmhouse,Veg,Regular,128006
CUST16392,Paneer Makhani,Veg,Personal,128335
CUST21517,Indi Tandoori Paneer,Veg,Medium,128645
CUST23391,Chicken Sausage,Chicken,Personal,129345
CUST15122,Indi Chicken Tikka,Chicken,Large,129458
CUST13439,Chicken Dominator,Chicken,Large,129614
CUST03820,Farmhouse,Veg,Personal,130135
CUST15434,Indi Tandoori Paneer,Veg,Regular,130207
CUST15876,Chicken Sausage,Chicken,Medium,130519
CUST16856,Chicken Dominator,Chicken,Medium,130625
CUST10546,Cheese n Corn,Veg,Large,131196
CUST16974,Indi Chicken Tikka,Chicken,Regular,131327
CUST14915,Cheese n Corn,Veg,Medium,131421
CUST03929,Paneer Makhani,Veg,Personal,131508
CUST11968,Indi Chicken Tikka,Chicken,Large,132282
CUST05811,Chicken Dominator,Chicken,Regular,132332
CUST24981,Chicken Dominator,Chicken,Personal,132749
CUST14124,Indi Chicken Tikka,Chicken,Personal,133486
CUST03446,Paneer Makhani,Veg,Medium,134144
CUST10604,Veg Extravaganza,Veg,Medium,134461
CUST15870,Indi Tandoori Paneer,Veg,Large,134628
CUST10290,Indi Tandoori Paneer,Veg,Large,135176
CUST23254,Cheese n Corn,Veg,Regular,135364
CUST19161,Cheese n Corn,Veg,Medium,135458
CUST03593,Indi Tandoori Paneer,Veg,Large,135780
CUST06714,Cheese n Corn,Veg,Personal,137421
CUST15269,Indi Chicken Tikka,Chicken,Regular,137469
CUST02397,Paneer Makhani,Veg,Personal,137576
CUST21876,Chicken Sausage,Chicken,Personal,137778
CUST13803,Margherita,Veg,Large,137784
CUST16177,Margherita,Veg,Large,137808
CUST12644,Farmhouse,Veg,Large,137892
CUST08438,Indi Chicken Tikka,Chicken,Personal,138261
CUST23731,Chicken Sausage,Chicken,Regular,138658
CUST13158,Margherita,Veg,Personal,139333
